,sq_mt_built,n_rooms,n_bathrooms,n_floors,buy_price,is_renewal_needed,is_new_development,house_type_id_HouseType 1: Pisos,house_type_id_HouseType 2: Casa o chalet,house_type_id_HouseType 4: Dúplex,house_type_id_HouseType 5: Áticos
2495,229.0,5,3.0,1.0,950000,True,False,1,0,0,0
2496,81.0,2,2.0,1.0,320000,False,False,1,0,0,0
2497,141.0,3,1.0,1.0,525000,True,False,1,0,0,0
2498,46.0,2,1.0,1.0,200000,False,False,1,0,0,0
2499,257.0,3,3.0,1.0,1475000,False,False,0,0,1,0
2500,126.0,4,3.0,1.0,625000,True,False,1,0,0,0
2501,98.0,3,2.0,1.0,370000,False,False,1,0,0,0
2502,60.0,2,1.0,1.0,485000,False,False,1,0,0,0
2503,269.0,4,3.0,1.0,1060000,True,False,1,0,0,0
2504,115.0,3,2.0,1.0,685000,False,False,1,0,0,0
2505,141.0,4,3.0,1.0,540000,True,False,1,0,0,0
2506,94.0,3,1.0,1.0,335000,False,False,1,0,0,0
2507,128.0,3,2.0,1.0,560000,False,False,1,0,0,0
2508,281.0,5,3.0,1.0,850000,True,False,1,0,0,0
2509,173.0,4,3.0,1.0,560000,True,False,1,0,0,0
2510,140.0,0,1.0,1.0,475000,True,False,1,0,0,0
2511,256.0,4,3.0,1.0,1300000,False,False,1,0,0,0
2512,301.0,4,3.0,1.0,1079000,False,False,1,0,0,0
2513,67.0,2,1.0,1.0,235000,False,False,1,0,0,0
2514,70.0,3,1.0,1.0,235000,False,False,1,0,0,0
2515,56.0,3,1.0,1.0,250000,False,False,1,0,0,0
2516,257.0,3,4.0,1.0,1475000,False,False,0,0,0,1
2517,295.0,4,4.0,1.0,1400000,False,False,0,0,1,0
2518,94.0,2,2.0,1.0,425000,True,False,1,0,0,0
2519,90.0,2,1.0,1.0,395000,False,False,1,0,0,0
2520,130.0,4,3.0,1.0,575000,False,False,1,0,0,0
2521,215.0,5,2.0,1.0,850000,True,False,1,0,0,0
2522,81.0,1,2.0,1.0,259000,False,False,0,0,0,1
2523,61.0,1,1.0,1.0,379900,False,False,1,0,0,0
2524,80.0,2,1.0,1.0,239900,False,False,1,0,0,0
2525,40.0,0,1.0,1.0,136000,False,False,0,0,0,0
2526,185.0,2,1.0,1.0,1300000,False,False,1,0,0,0
2527,80.0,2,2.0,1.0,189000,False,False,1,0,0,0
2528,79.0,3,1.0,1.0,333000,False,False,1,0,0,0
2529,224.0,5,3.0,1.0,799000,True,False,1,0,0,0
2530,245.0,5,2.0,1.0,840000,True,False,1,0,0,0
2531,257.0,3,4.0,1.0,1475000,False,False,0,0,0,1
2532,79.0,1,1.0,1.0,500000,False,False,1,0,0,0
2533,86.0,2,2.0,1.0,299000,False,False,1,0,0,0
2534,301.0,5,3.0,1.0,1079000,False,False,1,0,0,0
2535,61.0,2,1.0,1.0,169000,False,False,1,0,0,0
2536,55.0,2,1.0,1.0,215000,False,False,1,0,0,0
2537,195.0,3,2.0,1.0,1340000,False,False,1,0,0,0
2538,119.0,4,2.0,1.0,530000,False,False,1,0,0,0
2539,182.0,4,2.0,1.0,598000,False,False,1,0,0,0
2540,69.0,1,1.0,1.0,210000,False,False,1,0,0,0
2542,55.0,2,1.0,1.0,139900,True,False,1,0,0,0
2543,37.0,1,1.0,1.0,175000,False,False,1,0,0,0
2544,157.0,5,2.0,1.0,520000,False,False,1,0,0,0
2545,108.0,2,2.0,1.0,550000,False,False,1,0,0,0
2546,230.0,3,3.0,1.0,1150000,False,False,0,0,0,1
2547,261.0,4,3.0,1.0,845000,True,False,1,0,0,0
2548,120.0,4,3.0,1.0,575000,False,False,1,0,0,0
2549,45.0,1,1.0,1.0,330000,True,False,0,0,0,1
2550,301.0,6,4.0,1.0,1290000,True,False,1,0,0,0
2551,155.0,2,2.0,1.0,570000,False,False,1,0,0,0
2552,74.0,3,1.0,1.0,205000,True,False,1,0,0,0
2554,46.0,1,1.0,1.0,99000,True,False,1,0,0,0
2555,118.0,4,3.0,1.0,530000,True,False,1,0,0,0
2556,69.0,2,1.0,1.0,187000,True,False,1,0,0,0
2557,70.0,1,1.0,1.0,250000,False,False,1,0,0,0
2558,118.0,4,2.0,1.0,540000,False,False,1,0,0,0
2559,51.0,1,2.0,1.0,220000,False,False,0,0,0,1
2560,203.0,4,4.0,1.0,1575000,False,False,1,0,0,0
2561,115.0,3,2.0,1.0,610000,False,False,1,0,0,0
2562,40.0,1,1.0,1.0,145000,True,False,1,0,0,0
2563,219.0,6,3.0,1.0,855000,True,False,1,0,0,0
2564,51.0,1,1.0,1.0,199995,False,False,1,0,0,0
2565,53.0,1,1.0,1.0,159900,False,False,1,0,0,0
2566,59.0,1,1.0,1.0,194900,False,False,1,0,0,0
2567,175.0,4,3.0,1.0,700000,True,False,1,0,0,0
2568,41.0,2,1.0,1.0,131000,True,False,1,0,0,0
2569,61.0,2,1.0,1.0,220000,False,False,1,0,0,0
2570,55.0,2,1.0,1.0,187000,False,False,1,0,0,0
2571,193.0,3,3.0,1.0,580000,True,False,1,0,0,0
2572,100.0,3,2.0,1.0,370000,False,False,1,0,0,0
2573,74.0,2,1.0,1.0,300000,False,False,1,0,0,0
2574,38.0,2,1.0,1.0,140000,False,False,1,0,0,0
2575,46.0,2,1.0,1.0,135000,False,False,1,0,0,0
2576,80.0,2,2.0,1.0,265000,False,False,0,0,1,0
2577,75.0,3,2.0,1.0,300000,False,False,0,0,1,0
2578,173.0,3,2.0,1.0,485000,False,False,1,0,0,0
2579,73.0,2,1.0,1.0,240000,False,False,1,0,0,0
2580,85.0,3,2.0,1.0,325000,True,False,1,0,0,0
2581,119.0,3,2.0,1.0,400000,True,False,1,0,0,0
2582,247.0,4,3.0,1.0,950000,True,False,1,0,0,0
2583,200.0,4,3.0,1.0,1575000,False,False,1,0,0,0
2584,300.0,0,1.0,1.0,1600000,True,False,0,0,0,0
2585,68.0,3,1.0,1.0,349000,True,False,1,0,0,0
2586,267.0,5,4.0,1.0,1100000,True,False,1,0,0,0
2587,109.0,3,1.0,1.0,275000,True,False,1,0,0,0
2588,138.0,3,3.0,1.0,470000,False,False,0,0,1,0
2589,39.0,2,1.0,1.0,164000,True,False,1,0,0,0
2590,130.0,4,3.0,1.0,575000,False,False,1,0,0,0
2591,257.0,3,4.0,1.0,1475000,False,False,0,0,0,1
2592,58.0,2,1.0,1.0,170000,True,False,1,0,0,0
2593,34.0,0,1.0,1.0,139000,False,False,0,0,0,0
2595,77.0,2,1.0,1.0,170000,True,False,1,0,0,0
2596,210.0,5,3.0,1.0,800000,False,False,1,0,0,0
2597,82.0,3,1.0,1.0,324900,True,False,1,0,0,0
2598,149.0,4,2.0,1.0,589200,False,False,1,0,0,0
2599,95.0,3,3.0,1.0,380000,False,False,1,0,0,0
2601,159.0,5,2.0,1.0,560000,True,False,1,0,0,0
2602,85.0,3,2.0,1.0,325000,False,False,1,0,0,0
2603,133.0,3,2.0,1.0,669000,False,False,1,0,0,0
2604,98.0,3,2.0,1.0,359500,False,False,1,0,0,0
2605,54.0,1,1.0,1.0,169000,False,False,1,0,0,0
2606,172.0,2,2.0,1.0,675000,False,False,0,0,0,1
2607,134.0,3,2.0,1.0,799000,False,False,1,0,0,0
2608,301.0,5,4.0,1.0,1290000,True,False,1,0,0,0
2609,166.0,3,3.0,1.0,775000,True,False,1,0,0,0
2610,108.0,2,2.0,1.0,498000,False,False,1,0,0,0
2611,105.0,3,1.0,1.0,350000,False,False,1,0,0,0
2612,70.0,1,1.0,1.0,349000,False,False,0,0,0,1
2613,92.0,3,2.0,1.0,370000,False,False,1,0,0,0
2614,119.0,3,2.0,1.0,525000,True,False,1,0,0,0
2615,46.0,1,1.0,1.0,175000,False,False,1,0,0,0
2616,79.0,3,2.0,1.0,378000,False,False,1,0,0,0
2617,53.0,1,1.0,1.0,194000,False,False,1,0,0,0
2618,53.0,1,1.0,1.0,188000,False,False,1,0,0,0
2619,53.0,1,1.0,1.0,188000,False,False,1,0,0,0
2620,53.0,1,1.0,1.0,195500,False,False,1,0,0,0
2621,47.0,1,1.0,1.0,140000,False,False,1,0,0,0
2622,100.0,3,2.0,1.0,330000,True,False,1,0,0,0
2623,120.0,3,3.0,1.0,540000,False,False,1,0,0,0
2624,55.0,1,1.0,1.0,170000,False,False,1,0,0,0
2625,190.0,3,3.0,1.0,565000,False,False,1,0,0,0
2626,120.0,4,2.0,1.0,329000,False,False,1,0,0,0
2627,250.0,5,3.0,1.0,845000,True,False,1,0,0,0
2628,190.0,4,3.0,1.0,780000,True,False,1,0,0,0
2629,42.0,0,1.0,1.0,136000,True,False,0,0,0,0
2630,149.0,4,3.0,1.0,450000,False,False,1,0,0,0
2631,149.0,4,3.0,1.0,450000,False,False,1,0,0,0
2632,66.0,2,1.0,1.0,164900,False,False,1,0,0,0
2633,48.0,1,1.0,1.0,210000,True,False,1,0,0,0
2634,34.0,0,1.0,1.0,139000,False,False,0,0,0,0
2635,224.0,5,3.0,1.0,695000,True,False,1,0,0,0
2636,46.0,2,1.0,1.0,154900,False,False,1,0,0,0
2637,74.0,3,1.0,1.0,225000,False,False,0,0,0,1
2639,60.0,1,1.0,1.0,270000,False,False,1,0,0,0
2640,90.0,1,1.0,1.0,269000,False,False,1,0,0,0
2641,72.0,2,1.0,1.0,239000,False,False,1,0,0,0
2642,67.0,2,2.0,1.0,395000,False,False,0,0,1,0
2643,85.0,1,1.0,1.0,350000,True,False,1,0,0,0
2644,51.0,1,2.0,1.0,305000,False,False,0,0,1,0
2645,104.0,2,1.0,1.0,248000,False,True,1,0,0,0
2646,63.0,1,1.0,1.0,199000,False,True,1,0,0,0
2647,66.0,3,1.0,1.0,295000,False,False,1,0,0,0
2648,49.0,1,1.0,1.0,290000,False,False,1,0,0,0
2649,90.0,3,2.0,1.0,259000,False,False,1,0,0,0
2650,90.0,3,2.0,1.0,370000,False,False,0,0,1,0
2651,102.0,3,2.0,1.0,425000,False,False,1,0,0,0
2652,100.0,3,2.0,1.0,330000,False,False,1,0,0,0
2653,135.0,3,2.0,1.0,325000,True,False,1,0,0,0
2654,37.0,1,1.0,1.0,165000,False,False,1,0,0,0
2655,160.0,4,3.0,1.0,600000,False,False,1,0,0,0
2656,180.0,4,2.0,1.0,698000,False,False,1,0,0,0
2657,240.0,9,3.0,1.0,1190000,True,False,1,0,0,0
2658,90.0,3,1.0,1.0,259000,True,False,1,0,0,0
2659,50.0,1,1.0,1.0,196000,False,False,1,0,0,0
2660,83.0,2,2.0,1.0,325000,False,False,1,0,0,0
2661,50.0,1,1.0,1.0,178000,False,False,1,0,0,0
2662,61.0,2,1.0,1.0,295000,False,False,0,0,0,1
2663,80.0,2,1.0,1.0,339500,False,False,0,0,0,1
2664,108.0,2,2.0,1.0,550000,False,False,1,0,0,0
2665,120.0,4,2.0,1.0,530000,False,False,1,0,0,0
2666,100.0,3,2.0,1.0,279000,False,False,1,0,0,0
2667,75.0,3,1.0,1.0,360000,False,False,1,0,0,0
2668,140.0,3,1.0,1.0,690000,False,False,1,0,0,0
2669,100.0,3,2.0,1.0,565000,False,False,1,0,0,0
2670,301.0,5,3.0,1.0,935000,False,False,1,0,0,0
2671,124.0,3,2.0,1.0,449900,False,False,1,0,0,0
2672,70.0,2,1.0,1.0,170000,False,False,1,0,0,0
2673,140.0,2,1.0,1.0,240000,False,False,1,0,0,0
2674,249.0,4,3.0,1.0,1050000,True,False,1,0,0,0
2675,235.0,5,3.0,1.0,699000,False,False,1,0,0,0
2676,136.0,3,2.0,1.0,370000,False,True,1,0,0,0
2677,51.0,1,1.0,1.0,180000,False,False,1,0,0,0
2678,72.0,2,2.0,1.0,189000,False,False,1,0,0,0
2679,100.0,3,3.0,1.0,235000,False,False,1,0,0,0
2680,76.0,2,1.0,1.0,226000,False,False,1,0,0,0
2681,205.0,4,4.0,1.0,970000,False,False,1,0,0,0
2682,103.0,2,1.0,1.0,360000,False,False,1,0,0,0
2683,350.0,6,4.0,1.0,1100000,True,False,0,0,1,0
2684,57.0,1,1.0,1.0,168000,False,False,0,0,1,0
2685,78.0,2,2.0,1.0,385000,False,False,0,0,0,1
2686,70.0,3,1.0,1.0,309000,False,False,1,0,0,0
2687,181.0,0,2.0,1.0,825000,True,False,1,0,0,0
2688,93.0,2,3.0,1.0,189000,False,False,1,0,0,0
2689,80.0,3,1.0,1.0,190000,False,False,1,0,0,0
2690,75.0,3,2.0,1.0,295000,False,False,1,0,0,0
2691,70.0,3,1.0,1.0,309000,False,False,1,0,0,0
2692,254.0,4,2.0,1.0,420000,True,False,1,0,0,0
2693,224.0,5,4.0,1.0,690500,True,False,1,0,0,0
2694,360.0,5,4.0,1.0,1800000,False,False,1,0,0,0
2695,77.0,2,1.0,1.0,170000,False,False,1,0,0,0
2696,147.0,4,2.0,1.0,795000,False,False,1,0,0,0
2697,195.0,5,4.0,1.0,1000000,False,False,1,0,0,0
2698,69.0,3,1.0,1.0,220000,True,False,1,0,0,0
2699,203.0,4,4.0,1.0,1575000,False,False,1,0,0,0
2700,66.0,1,1.0,1.0,425000,False,False,1,0,0,0
2701,250.0,4,5.0,1.0,625000,True,False,1,0,0,0
2702,172.0,3,2.0,1.0,725000,False,False,1,0,0,0
2703,226.0,4,2.0,1.0,925000,False,False,1,0,0,0
2704,124.0,3,2.0,1.0,830000,False,False,0,0,0,1
2705,320.0,5,3.0,1.0,999000,False,False,1,0,0,0
2706,215.0,4,3.0,1.0,880000,True,False,1,0,0,0
2707,250.0,5,3.0,1.0,745000,True,False,1,0,0,0
2708,135.0,3,2.0,1.0,799000,False,False,1,0,0,0
2709,80.0,3,2.0,1.0,199500,False,False,1,0,0,0
2710,280.0,4,3.0,1.0,1150000,True,False,1,0,0,0
2711,165.0,4,3.0,1.0,790000,False,False,1,0,0,0
2712,200.0,4,2.0,1.0,1100000,False,False,1,0,0,0
2713,335.0,5,4.0,1.0,990000,False,False,1,0,0,0
2714,197.0,4,3.0,1.0,850000,True,False,1,0,0,0
2715,90.0,2,1.0,1.0,203000,False,False,1,0,0,0
2716,44.0,1,1.0,1.0,170000,False,False,1,0,0,0
2717,80.0,2,1.0,1.0,374000,False,False,1,0,0,0
2718,262.0,8,3.0,1.0,700000,False,False,1,0,0,0
2719,73.0,2,2.0,1.0,280000,False,False,1,0,0,0
2720,203.0,4,3.0,1.0,479000,False,False,1,0,0,0
2721,134.0,3,2.0,1.0,560000,True,False,1,0,0,0
2722,86.0,2,2.0,1.0,216000,False,False,0,0,1,0
2723,280.0,5,3.0,1.0,830000,True,False,1,0,0,0
2724,220.0,4,3.0,1.0,985000,True,False,1,0,0,0
2725,205.0,5,3.0,1.0,750000,True,False,1,0,0,0
2726,200.0,5,2.0,1.0,750000,False,False,1,0,0,0
2727,78.0,2,1.0,1.0,380000,False,False,0,0,0,1
2728,262.0,8,3.0,1.0,700000,False,False,1,0,0,0
2729,135.0,5,2.0,1.0,363000,True,False,1,0,0,0
2730,30.0,0,1.0,1.0,185000,False,False,0,0,0,0
2731,30.0,0,1.0,1.0,185000,False,False,0,0,0,0
2732,30.0,0,1.0,1.0,190000,False,False,0,0,0,0
2733,30.0,0,1.0,1.0,190000,False,False,0,0,0,0
2734,78.0,1,2.0,1.0,260000,False,False,0,0,1,0
2735,101.0,3,2.0,1.0,415000,False,False,1,0,0,0
2736,79.0,3,1.0,1.0,359000,False,False,1,0,0,0
2737,57.0,1,1.0,1.0,257000,False,False,0,0,0,1
2738,90.0,3,1.0,1.0,292000,False,False,1,0,0,0
2739,398.0,7,5.0,1.0,2300000,True,False,1,0,0,0
2740,233.0,4,3.0,1.0,850000,False,False,1,0,0,0
2741,246.0,5,3.0,1.0,800000,False,False,1,0,0,0
2742,87.0,3,1.0,1.0,259000,False,False,1,0,0,0
2743,149.0,4,3.0,1.0,815000,False,False,1,0,0,0
2745,45.0,1,1.0,1.0,349000,False,False,1,0,0,0
2747,40.0,0,1.0,1.0,205000,False,False,0,0,0,0
2749,100.0,4,2.0,1.0,375000,False,False,1,0,0,0
2750,58.0,2,1.0,1.0,149900,False,False,1,0,0,0
2751,49.0,2,1.0,1.0,114000,False,False,1,0,0,0
2752,73.0,3,1.0,1.0,275000,False,False,1,0,0,0
2753,80.0,1,1.0,1.0,325000,False,False,0,0,1,0
2754,101.0,5,1.0,1.0,450000,True,False,1,0,0,0
2756,89.0,3,1.0,1.0,280000,True,False,1,0,0,0
2757,86.0,3,2.0,1.0,250000,False,False,1,0,0,0
2758,223.0,3,2.0,1.0,825000,True,False,0,0,1,0
2759,46.0,2,1.0,1.0,200000,False,False,1,0,0,0
2760,48.0,2,1.0,1.0,135000,False,False,1,0,0,0
2761,78.0,2,1.0,1.0,250000,False,False,1,0,0,0
2762,162.0,3,2.0,1.0,829000,True,False,1,0,0,0
2763,100.0,3,2.0,1.0,330000,True,False,1,0,0,0
2764,100.0,3,2.0,1.0,330000,True,False,1,0,0,0
2765,270.0,5,3.0,1.0,845000,True,False,1,0,0,0
2766,49.0,1,1.0,1.0,187000,False,False,1,0,0,0
2767,91.0,3,2.0,1.0,390000,False,True,0,0,0,1
2768,78.0,2,1.0,1.0,285000,False,True,1,0,0,0
2769,73.0,3,1.0,1.0,185000,False,False,1,0,0,0
2770,82.0,2,1.0,1.0,355000,False,False,0,0,0,1
2771,119.0,4,1.0,1.0,510000,False,False,1,0,0,0
2772,138.0,3,2.0,1.0,599000,False,False,1,0,0,0
2773,232.0,5,2.0,1.0,950000,False,False,1,0,0,0
2774,175.0,3,3.0,1.0,720000,False,False,1,0,0,0
2775,239.0,6,2.0,1.0,999000,True,False,1,0,0,0
2776,145.0,2,2.0,1.0,775000,True,False,1,0,0,0
2777,38.0,0,1.0,1.0,225000,False,False,0,0,0,0
2778,26.0,1,1.0,1.0,174000,True,False,1,0,0,0
2779,81.0,1,1.0,1.0,230000,False,False,1,0,0,0
2780,275.0,3,4.0,1.0,1475000,False,False,0,0,1,0
2781,82.0,2,1.0,1.0,395000,False,False,1,0,0,0
2782,45.0,1,1.0,1.0,187000,False,False,1,0,0,0
2783,50.0,0,1.0,1.0,240000,False,False,0,0,1,0
2784,70.0,1,1.0,1.0,298000,False,False,1,0,0,0
2786,169.0,4,3.0,1.0,560000,True,False,1,0,0,0
2787,30.0,0,1.0,1.0,180000,False,False,0,0,0,0
2789,63.0,2,2.0,1.0,499000,False,False,1,0,0,0
2790,136.0,3,2.0,1.0,675000,False,True,1,0,0,0
2791,92.0,2,2.0,1.0,441000,False,True,1,0,0,0
2792,112.0,2,2.0,1.0,548000,False,True,1,0,0,0
2793,102.0,2,2.0,1.0,518000,False,True,1,0,0,0
2794,93.0,2,2.0,1.0,462000,False,True,1,0,0,0
2795,146.0,3,2.0,1.0,698000,False,True,1,0,0,0
2796,112.0,2,2.0,1.0,516000,False,True,1,0,0,0
2797,80.0,1,1.0,1.0,364000,False,True,1,0,0,0
2798,97.0,2,2.0,1.0,448000,False,True,1,0,0,0
2799,61.0,1,1.0,1.0,307000,False,True,1,0,0,0
2800,56.0,3,1.0,1.0,175000,False,False,1,0,0,0
2801,42.0,1,1.0,1.0,243000,False,False,1,0,0,0
2802,55.0,2,1.0,1.0,192000,False,False,1,0,0,0
2803,63.0,3,1.0,1.0,91000,False,False,1,0,0,0
2804,146.0,3,2.0,1.0,698000,False,True,1,0,0,0
2805,88.0,2,1.0,1.0,530000,False,False,1,0,0,0
2806,78.0,1,1.0,1.0,418000,False,True,1,0,0,0
2807,79.0,1,1.0,1.0,432000,False,True,1,0,0,0
2808,112.0,2,2.0,1.0,623000,False,True,1,0,0,0
2809,111.0,3,2.0,1.0,550000,False,False,1,0,0,0
2810,180.0,4,3.0,1.0,950000,True,False,1,0,0,0
2811,173.0,4,2.0,1.0,660000,True,False,1,0,0,0
2812,114.0,3,2.0,1.0,510000,False,True,1,0,0,0
2813,52.0,1,1.0,1.0,241000,False,True,1,0,0,0
2814,37.0,1,1.0,1.0,230000,False,True,1,0,0,0
2815,160.0,4,2.0,1.0,730000,True,False,1,0,0,0
2816,200.0,4,2.0,1.0,950000,False,False,1,0,0,0
2817,274.0,5,3.0,1.0,1150000,False,False,1,0,0,0
2819,55.0,2,1.0,1.0,279000,False,False,1,0,0,0
2820,73.0,3,1.0,1.0,179990,True,False,1,0,0,0
2821,83.0,1,1.0,1.0,210000,False,False,1,0,0,0
2822,77.0,1,2.0,1.0,179900,False,False,1,0,0,0
2823,102.0,2,1.0,1.0,379000,False,False,1,0,0,0
2824,70.0,2,1.0,1.0,269000,False,False,1,0,0,0
2825,130.0,2,2.0,1.0,395000,False,False,1,0,0,0
2826,66.0,2,1.0,1.0,220000,False,False,1,0,0,0
2827,42.0,1,1.0,1.0,149000,False,False,0,0,1,0
2829,295.0,3,2.0,1.0,445000,False,False,1,0,0,0
2830,41.0,2,1.0,1.0,142000,False,False,1,0,0,0
2831,56.0,1,1.0,1.0,380000,False,False,1,0,0,0
2832,40.0,0,1.0,1.0,185000,False,False,0,0,0,0
2833,80.0,2,2.0,1.0,325000,False,False,1,0,0,0
2834,84.0,3,2.0,1.0,379000,False,False,1,0,0,0
2835,72.0,3,1.0,1.0,189000,False,False,1,0,0,0
2836,100.0,3,2.0,1.0,330000,False,False,1,0,0,0
2837,92.0,4,2.0,1.0,348000,True,False,0,0,1,0
2838,71.0,3,1.0,1.0,195000,False,False,1,0,0,0
2839,92.0,4,2.0,2.0,348000,True,False,0,1,0,0
2840,55.0,1,1.0,1.0,218000,False,False,1,0,0,0
2841,65.0,2,1.0,1.0,210000,False,False,1,0,0,0
2842,71.0,3,1.0,1.0,195000,False,False,1,0,0,0
2843,54.0,2,1.0,1.0,165000,True,False,1,0,0,0
2844,220.0,4,3.0,1.0,849000,False,False,1,0,0,0
2845,69.0,2,2.0,1.0,240000,False,False,1,0,0,0
2846,90.0,3,2.0,1.0,277000,False,False,1,0,0,0
2847,208.0,4,3.0,1.0,1400000,False,False,1,0,0,0
2848,53.0,2,1.0,1.0,168000,False,False,1,0,0,0
2849,148.0,3,2.0,1.0,448000,False,False,1,0,0,0
2850,60.0,2,1.0,1.0,235000,False,False,1,0,0,0
2851,55.0,2,1.0,1.0,160000,False,False,1,0,0,0
2852,76.0,2,1.0,1.0,195000,False,False,1,0,0,0
2853,70.0,2,1.0,1.0,180000,False,False,1,0,0,0
2854,35.0,1,1.0,1.0,160000,False,False,1,0,0,0
2856,124.0,3,2.0,1.0,449000,False,False,1,0,0,0
2857,129.0,3,2.0,1.0,515000,False,False,1,0,0,0
2858,74.0,3,1.0,1.0,189000,False,False,1,0,0,0
2859,75.0,3,2.0,1.0,300000,False,False,0,0,1,0
2860,102.0,3,1.0,1.0,270000,True,False,1,0,0,0
2861,240.0,4,3.0,1.0,1200000,True,False,1,0,0,0
2862,67.0,2,1.0,1.0,335000,False,False,1,0,0,0
2863,185.0,0,2.0,1.0,550000,False,False,0,0,1,0
2864,78.0,3,1.0,1.0,390000,False,False,1,0,0,0
2865,50.0,1,1.0,1.0,230000,False,True,0,0,0,1
2866,232.0,5,3.0,1.0,830000,False,False,1,0,0,0
2867,127.0,3,2.0,1.0,630000,False,False,1,0,0,0
2868,70.0,2,1.0,1.0,175000,False,False,1,0,0,0
2869,232.0,5,3.0,1.0,890000,False,False,1,0,0,0
2870,31.0,2,1.0,1.0,144200,False,False,1,0,0,0
2871,30.0,2,1.0,1.0,125000,True,False,1,0,0,0
2872,43.0,2,1.0,1.0,135000,True,False,1,0,0,0
2873,87.0,3,2.0,1.0,380000,False,False,1,0,0,0
2874,56.0,1,1.0,1.0,298000,False,False,1,0,0,0
2875,64.0,2,1.0,1.0,235000,False,False,1,0,0,0
2876,58.0,2,1.0,1.0,335000,False,False,1,0,0,0
2877,140.0,3,2.0,1.0,600000,True,False,1,0,0,0
2878,57.0,2,1.0,1.0,225000,False,False,1,0,0,0
2879,46.0,1,1.0,1.0,222000,False,False,1,0,0,0
2880,135.0,2,1.0,1.0,689000,True,False,1,0,0,0
2881,42.0,2,1.0,1.0,210000,False,False,1,0,0,0
2882,75.0,3,1.0,1.0,318000,False,False,1,0,0,0
2883,58.0,2,1.0,1.0,227500,False,False,1,0,0,0
2884,86.0,3,1.0,1.0,325000,False,False,1,0,0,0
2885,77.0,2,1.0,1.0,279000,True,False,1,0,0,0
2886,48.0,2,1.0,1.0,150000,True,False,1,0,0,0
2887,65.0,1,1.0,1.0,348000,False,False,1,0,0,0
2888,48.0,1,1.0,1.0,183000,False,False,1,0,0,0
2889,42.0,2,1.0,1.0,195000,False,False,1,0,0,0
2890,42.0,2,1.0,1.0,175000,False,False,1,0,0,0
2891,48.0,1,1.0,1.0,198000,False,False,1,0,0,0
2892,45.0,2,1.0,1.0,159000,False,False,0,0,1,0
2893,43.0,1,1.0,1.0,195000,False,False,1,0,0,0
2894,60.0,2,1.0,1.0,156000,False,False,1,0,0,0
2895,50.0,1,1.0,1.0,220000,False,False,1,0,0,0
2896,86.0,3,2.0,1.0,405000,False,False,0,0,1,0
2897,280.0,4,4.0,3.0,875000,False,False,0,1,0,0
2898,48.0,1,1.0,1.0,167000,False,False,1,0,0,0
2899,45.0,1,1.0,1.0,162000,False,False,1,0,0,0
2900,43.0,1,1.0,1.0,157000,False,False,1,0,0,0
2901,146.0,3,2.0,1.0,320000,False,False,0,0,1,0
2902,48.0,1,1.0,1.0,162000,False,False,1,0,0,0
2903,72.0,3,2.0,1.0,345000,False,False,1,0,0,0
2904,26.0,1,1.0,1.0,174000,True,False,1,0,0,0
2905,73.0,1,1.0,1.0,358000,False,False,1,0,0,0
2906,51.0,1,1.0,1.0,128800,False,False,1,0,0,0
2907,86.0,3,2.0,1.0,220000,False,False,1,0,0,0
2908,33.0,0,1.0,1.0,200000,False,False,0,0,0,0
2909,144.0,4,3.0,1.0,680000,False,False,1,0,0,0
2910,64.0,2,1.0,1.0,295000,False,False,1,0,0,0
2911,191.0,4,2.0,1.0,710000,False,False,1,0,0,0
2912,77.0,2,2.0,1.0,299000,False,False,1,0,0,0
2913,400.0,4,4.0,1.0,2780000,False,False,1,0,0,0
2914,96.0,3,2.0,1.0,430000,False,False,0,0,1,0
2915,63.0,2,2.0,1.0,160000,True,False,1,0,0,0
2916,92.0,3,2.0,1.0,365000,False,False,1,0,0,0
2917,67.0,1,1.0,1.0,330000,False,False,1,0,0,0
2918,224.0,4,3.0,1.0,1100000,False,False,0,0,0,1
2919,91.0,4,2.0,1.0,390000,True,False,1,0,0,0
2920,164.0,4,2.0,1.0,635000,True,False,1,0,0,0
2921,103.0,2,2.0,1.0,522000,False,True,1,0,0,0
2922,88.0,3,2.0,1.0,360000,False,False,1,0,0,0
2923,55.0,2,1.0,1.0,163000,False,False,1,0,0,0
2924,69.0,2,1.0,1.0,298000,False,False,1,0,0,0
2925,177.0,3,3.0,1.0,1050000,True,False,1,0,0,0
2926,208.0,5,3.0,1.0,730000,False,False,1,0,0,0
2927,30.0,2,1.0,1.0,125000,False,False,1,0,0,0
2928,55.0,1,1.0,1.0,255000,False,False,1,0,0,0
2929,42.0,1,1.0,1.0,195000,False,False,1,0,0,0
2930,117.0,2,2.0,1.0,630000,True,False,1,0,0,0
2931,50.0,1,1.0,1.0,211000,False,False,1,0,0,0
2932,82.0,1,1.0,1.0,250000,True,False,1,0,0,0
2933,65.0,1,1.0,1.0,180000,False,False,0,0,1,0
2934,40.0,1,1.0,1.0,179000,False,False,1,0,0,0
2935,42.0,1,1.0,1.0,140000,False,False,1,0,0,0
2936,120.0,4,2.0,1.0,519999,False,False,1,0,0,0
2937,135.0,2,1.0,1.0,690990,False,False,1,0,0,0
2938,88.0,3,1.0,1.0,245000,False,False,1,0,0,0
2939,135.0,3,2.0,1.0,630000,True,False,1,0,0,0
2940,210.0,5,3.0,1.0,700000,False,False,1,0,0,0
